State,County,Year,AgeGroup_20_45_percentage
IN,Gibson ,2017,29.54835266
IN,Gibson ,2018,29.45551919
IN,Gibson ,2019,29.52850649
IN,Grant ,2015,30.39908712
IN,Grant ,2016,30.14594489
IN,Grant ,2017,30.03845864
IN,Grant ,2018,30.07768137
IN,Grant ,2019,30.15098299
IN,Greene ,2015,28.32243337
IN,Greene ,2016,28.24252203
IN,Greene ,2017,28.00261097
IN,Greene ,2018,27.7051686
IN,Greene ,2019,27.67370466
IN,Hamilton ,2015,32.3955672
IN,Hamilton ,2016,32.18878006
IN,Hamilton ,2017,32.058043
IN,Hamilton ,2018,32.13153664
IN,Hamilton ,2019,32.18445554
IN,Hancock ,2015,29.97389971
IN,Hancock ,2016,30.2135159
IN,Hancock ,2017,30.29947465
IN,Hancock ,2018,30.35644238
IN,Hancock ,2019,30.65064988
IN,Harrison ,2015,29.70251948
IN,Harrison ,2016,29.26048259
IN,Harrison ,2017,29.06956281
IN,Harrison ,2018,29.17640623
IN,Harrison ,2019,29.35456004
IN,Hendricks ,2015,32.7838201
IN,Hendricks ,2016,32.50486357
IN,Hendricks ,2017,32.51152046
IN,Hendricks ,2018,32.65511539
IN,Hendricks ,2019,32.85049116
IN,Henry ,2015,30.6196691
IN,Henry ,2016,30.52021926
IN,Henry ,2017,30.26780154
IN,Henry ,2018,30.42945295
IN,Henry ,2019,30.39272909
IN,Howard ,2015,29.37404358
IN,Howard ,2016,29.26710731
IN,Howard ,2017,29.22393869
IN,Howard ,2018,29.15618124
IN,Howard ,2019,29.27771855
IN,Huntington ,2015,30.83684758
IN,Huntington ,2016,30.71857607
IN,Huntington ,2017,30.72718238
IN,Huntington ,2018,30.68730513
IN,Huntington ,2019,30.7584885
IN,Jackson ,2015,31.29344729
IN,Jackson ,2016,30.97029343
IN,Jackson ,2017,30.78603117
IN,Jackson ,2018,30.64128166
IN,Jackson ,2019,30.66175307
IN,Jasper ,2015,29.82555708
IN,Jasper ,2016,29.94162551
IN,Jasper ,2017,29.66730493
IN,Jasper ,2018,29.57590289
IN,Jasper ,2019,29.82539777
IN,Jay ,2015,28.31527653
IN,Jay ,2016,27.8631584
IN,Jay ,2017,27.60139827
IN,Jay ,2018,27.59202972
IN,Jay ,2019,27.61303582
IN,Jefferson ,2015,31.43326006
IN,Jefferson ,2016,31.02078809
IN,Jefferson ,2017,30.79061631
IN,Jefferson ,2018,30.91706316
IN,Jefferson ,2019,30.96756221
IN,Jennings ,2015,30.11065603
IN,Jennings ,2016,29.81409144
IN,Jennings ,2017,29.79892955
IN,Jennings ,2018,29.62534774
IN,Jennings ,2019,29.54029205
IN,Johnson ,2015,32.84059022
IN,Johnson ,2016,32.98733008
IN,Johnson ,2017,33.06202054
IN,Johnson ,2018,33.12448348
IN,Johnson ,2019,33.10235384
IN,Knox ,2015,31.10963983
IN,Knox ,2016,30.9002759
IN,Knox ,2017,30.8282043
IN,Knox ,2018,30.7902503
IN,Knox ,2019,31.04334044
IN,Kosciusko ,2015,31.047653
IN,Kosciusko ,2016,30.67875832
IN,Kosciusko ,2017,30.84174829
IN,Kosciusko ,2018,30.98619925
IN,Kosciusko ,2019,31.01087394
IN,LaGrange ,2015,29.12264346
IN,LaGrange ,2016,29.15910311
IN,LaGrange ,2017,29.18110477
IN,LaGrange ,2018,29.16571429
IN,LaGrange ,2019,29.39617307
IN,Lake ,2015,31.25158841
IN,Lake ,2016,31.14081285
IN,Lake ,2017,31.06741422
IN,Lake ,2018,31.13760218
IN,Lake ,2019,31.25112
IN,LaPorte ,2015,31.77425903
IN,LaPorte ,2016,31.48010379
IN,LaPorte ,2017,31.32590448
IN,LaPorte ,2018,31.45725171
IN,LaPorte ,2019,31.56395603
IN,Lawrence ,2015,28.36859199
IN,Lawrence ,2016,28.17148624
IN,Lawrence ,2017,28.26592385
IN,Lawrence ,2018,28.26868288
IN,Lawrence ,2019,28.31606789
IN,Madison ,2015,31.29501963
IN,Madison ,2016,31.11985711
IN,Madison ,2017,30.90451096
IN,Madison ,2018,30.9115325
IN,Madison ,2019,31.04909353
IN,Marion ,2015,36.62218051
IN,Marion ,2016,36.52527004
IN,Marion ,2017,36.55512621
IN,Marion ,2018,36.72796495
IN,Marion ,2019,36.84653041
IN,Marshall ,2015,28.73558299
IN,Marshall ,2016,28.62018632
IN,Marshall ,2017,28.48620593
IN,Marshall ,2018,28.38690168
IN,Marshall ,2019,28.35617623
IN,Martin ,2015,28.00509005
IN,Martin ,2016,27.91952895
IN,Martin ,2017,27.79687653
IN,Martin ,2018,27.6739407
IN,Martin ,2019,27.72306192
IN,Miami ,2015,32.29641151
IN,Miami ,2016,32.06170408
IN,Miami ,2017,32.08231095
IN,Miami ,2018,32.23643607
IN,Miami ,2019,32.1798626
IN,Monroe ,2015,44.32882486
IN,Monroe ,2016,44.09736754
IN,Monroe ,2017,43.94699873
IN,Monroe ,2018,43.73089724
IN,Monroe ,2019,43.5906246
IN,Montgomery ,2015,29.85905917
IN,Montgomery ,2016,29.528218
IN,Montgomery ,2017,29.51516574
IN,Montgomery ,2018,29.29403773
IN,Montgomery ,2019,29.4798894
IN,Morgan ,2015,29.22411191
IN,Morgan ,2016,28.78089412
IN,Morgan ,2017,28.63897526
IN,Morgan ,2018,28.5327288
IN,Morgan ,2019,28.75909716
IN,Newton ,2015,28.25137785
IN,Newton ,2016,28.16609491
IN,Newton ,2017,28.18849362
IN,Newton ,2018,28.42842843
IN,Newton ,2019,28.47540046
IN,Noble ,2015,30.30832369
IN,Noble ,2016,30.02025402
IN,Noble ,2017,30.06190708
IN,Noble ,2018,30.27154366
IN,Noble ,2019,30.33260724
IN,Ohio ,2015,26.85043389
IN,Ohio ,2016,26.50807137
IN,Ohio ,2017,26.23846942
IN,Ohio ,2018,25.97380507
IN,Ohio ,2019,25.80425532
IN,Orange ,2015,27.8751146
IN,Orange ,2016,27.79746315
IN,Orange ,2017,27.70941667
IN,Orange ,2018,27.71639042
IN,Orange ,2019,27.87335844
IN,Owen ,2015,26.79823298
IN,Owen ,2016,27.10307206
IN,Owen ,2017,27.11750277
IN,Owen ,2018,27.05397373
IN,Owen ,2019,27.22727054
IN,Parke ,2015,30.34767236
IN,Parke ,2016,29.64930925
IN,Parke ,2017,29.66227007
IN,Parke ,2018,29.90340441
IN,Parke ,2019,29.60382594
IN,Perry ,2015,32.32004143
IN,Perry ,2016,31.30466856
IN,Perry ,2017,30.99378227
IN,Perry ,2018,31.32043822
IN,Perry ,2019,31.42052272
IN,Pike ,2015,27.60538406
IN,Pike ,2016,27.26979259
IN,Pike ,2017,27.20259846
IN,Pike ,2018,27.32483048
IN,Pike ,2019,27.44370006
IN,Porter ,2015,31.82796084
IN,Porter ,2016,31.54022989
IN,Porter ,2017,31.55998694
IN,Porter ,2018,31.69663929
IN,Porter ,2019,31.78256812
IN,Posey ,2015,28.03263968
IN,Posey ,2016,28.23823082
IN,Posey ,2017,28.29207243
IN,Posey ,2018,28.29302653
IN,Posey ,2019,28.46973689
IN,Pulaski ,2015,28.18650422
IN,Pulaski ,2016,27.98383262
IN,Pulaski ,2017,27.91922739
IN,Pulaski ,2018,28.07396734
IN,Pulaski ,2019,28.01748563
IN,Putnam ,2015,33.37702638
IN,Putnam ,2016,32.98035729
IN,Putnam ,2017,33.12903139
IN,Putnam ,2018,33.4258123
IN,Putnam ,2019,33.56663828
IN,Randolph ,2015,27.61954014
IN,Randolph ,2016,27.50477859
IN,Randolph ,2017,27.53041314
IN,Randolph ,2018,27.25953398
IN,Randolph ,2019,27.43158322
IN,Ripley ,2015,28.78894685
IN,Ripley ,2016,28.46270392
IN,Ripley ,2017,28.60560011
IN,Ripley ,2018,28.89982425
IN,Ripley ,2019,28.97189662
IN,Rush ,2015,28.24395499
IN,Rush ,2016,28.01851073
IN,Rush ,2017,28.25211801
IN,Rush ,2018,28.20559062
IN,Rush ,2019,28.30347989
IN,Scott ,2015,30.51563821
IN,Scott ,2016,30.4344155
IN,Scott ,2017,30.37027697
IN,Scott ,2018,30.27245207
IN,Scott ,2019,30.33971432
IN,Shelby ,2015,29.68809905
IN,Shelby ,2016,29.54622533
IN,Shelby ,2017,29.56702053
IN,Shelby ,2018,29.54494407
IN,Shelby ,2019,29.4417492
IN,Spencer ,2015,27.49031008
IN,Spencer ,2016,27.14362403
IN,Spencer ,2017,27.13307241
IN,Spencer ,2018,27.31910719
IN,Spencer ,2019,27.50900035
IN,St. Joseph ,2015,32.54347688
IN,St. Joseph ,2016,32.56960965
IN,St. Joseph ,2017,32.62348319
IN,St. Joseph ,2018,32.72662858
IN,St. Joseph ,2019,32.94754733
IN,Starke ,2015,29.0463692
IN,Starke ,2016,28.77622833
IN,Starke ,2017,28.48920863
IN,Starke ,2018,28.36913424
IN,Starke ,2019,28.51054577
IN,Steuben ,2015,28.889727
IN,Steuben ,2016,28.32007923
IN,Steuben ,2017,27.94032108
IN,Steuben ,2018,27.76698466
IN,Steuben ,2019,27.60305255
IN,Sullivan ,2015,33.77886366
IN,Sullivan ,2016,33.67938194
IN,Sullivan ,2017,33.66183575
IN,Sullivan ,2018,33.53788172
IN,Sullivan ,2019,33.60104504
IN,Switzerland ,2015,28.22687017
IN,Switzerland ,2016,27.91091063
IN,Switzerland ,2017,27.52199139
IN,Switzerland ,2018,28.09616997
IN,Switzerland ,2019,27.96949121
IN,Tippecanoe ,2015,42.94329033
IN,Tippecanoe ,2016,42.75534442
IN,Tippecanoe ,2017,42.48191675
IN,Tippecanoe ,2018,42.279573
IN,Tippecanoe ,2019,42.1326099
IN,Tipton ,2015,26.90668241
IN,Tipton ,2016,26.84824903
IN,Tipton ,2017,26.90097113
IN,Tipton ,2018,26.95209105
IN,Tipton ,2019,27.20491154
IN,Union ,2015,28.2533055
IN,Union ,2016,27.8470374
IN,Union ,2017,28.00670485
IN,Union ,2018,28.42509603
IN,Union ,2019,28.46611851
IN,Vanderburgh ,2015,33.19375882
IN,Vanderburgh ,2016,33.09705832
IN,Vanderburgh ,2017,32.99070482
IN,Vanderburgh ,2018,32.99083481
IN,Vanderburgh ,2019,33.03095602
IN,Vermillion ,2015,28.18572436
IN,Vermillion ,2016,28.11517989
IN,Vermillion ,2017,28.09133716
IN,Vermillion ,2018,27.98839458
IN,Vermillion ,2019,28.461737
IN,Vigo ,2015,35.84481043
IN,Vigo ,2016,35.62297059
IN,Vigo ,2017,35.5427679
IN,Vigo ,2018,35.52395056
IN,Vigo ,2019,35.54905734
IN,Wabash ,2015,28.51851852
IN,Wabash ,2016,28.51204265
IN,Wabash ,2017,28.34926705
IN,Wabash ,2018,28.31271235
IN,Wabash ,2019,28.461737
IN,Warren ,2015,26.73518742
IN,Warren ,2016,26.22167789
IN,Warren ,2017,26.51145783
IN,Warren ,2018,26.5942029
IN,Warren ,2019,26.8723533
IN,Warrick ,2015,29.24157212
IN,Warrick ,2016,29.1766793
IN,Warrick ,2017,28.99633019
IN,Warrick ,2018,29.05688767
IN,Warrick ,2019,29.42633099
IN,Washington ,2015,29.43760351
IN,Washington ,2016,29.35660704
IN,Washington ,2017,29.27514313
IN,Washington ,2018,29.41071173
IN,Washington ,2019,29.26594379
IN,Wayne ,2015,29.69897868
IN,Wayne ,2016,29.65330932
IN,Wayne ,2017,29.39300987
IN,Wayne ,2018,29.42948854
IN,Wayne ,2019,29.54738632
IN,Wells ,2015,28.58425191
IN,Wells ,2016,28.45146241
IN,Wells ,2017,28.40331926
IN,Wells ,2018,28.61873731
IN,Wells ,2019,28.79912355
IN,White ,2015,26.89709154
IN,White ,2016,26.81315943
IN,White ,2017,26.88821752
IN,White ,2018,26.81390627
IN,White ,2019,27.07244212
IN,Whitley ,2015,29.26982418
IN,Whitley ,2016,29.09036594
IN,Whitley ,2017,29.20348734
IN,Whitley ,2018,29.09213734
IN,Whitley ,2019,28.8982452
KS,Allen ,2015,28.38445163
KS,Allen ,2016,28.14522494
KS,Allen ,2017,27.98884906
KS,Allen ,2018,28.10975122
KS,Allen ,2019,28.1752769
KS,Anderson ,2015,25.20470829
KS,Anderson ,2016,25.16641065
KS,Anderson ,2017,25.4436359
KS,Anderson ,2018,25.84097859
KS,Anderson ,2019,25.68083482
KS,Atchison ,2015,29.94883664
KS,Atchison ,2016,30.17220322
KS,Atchison ,2017,30.05276721
KS,Atchison ,2018,29.9573363
KS,Atchison ,2019,30.16238412
KS,Barber ,2015,26.05721393
KS,Barber ,2016,26.08602611
KS,Barber ,2017,25.404814
KS,Barber ,2018,25.15117581
KS,Barber ,2019,25.25412243
KS,Barton ,2015,28.62034685
KS,Barton ,2016,28.33544163
KS,Barton ,2017,28.50269001
KS,Barton ,2018,28.52976168
KS,Barton ,2019,28.59304085
KS,Bourbon ,2015,28.1273332
KS,Bourbon ,2016,28.30962801
KS,Bourbon ,2017,28.2223287
KS,Bourbon ,2018,28.14605969
KS,Bourbon ,2019,28.09274804
KS,Brown ,2015,26.05067985
KS,Brown ,2016,25.96203713
KS,Brown ,2017,26.11093766
KS,Brown ,2018,26.17065557
KS,Brown ,2019,26.32789628
KS,Butler ,2015,30.31291038
KS,Butler ,2016,30.38018364
KS,Butler ,2017,30.42860349
KS,Butler ,2018,30.47895501
KS,Butler ,2019,30.60931685
KS,Chase ,2015,26.69427711
KS,Chase ,2016,26.67173252
KS,Chase ,2017,26.78234628
KS,Chase ,2018,27
KS,Chase ,2019,27.00151057
KS,Chautauqua ,2015,24.03306761
KS,Chautauqua ,2016,24.25595238
KS,Chautauqua ,2017,24.19306184
KS,Chautauqua ,2018,24.27360775
KS,Chautauqua ,2019,24.33846154
KS,Cherokee ,2015,27.55295836
KS,Cherokee ,2016,27.36966825
KS,Cherokee ,2017,27.2591783
KS,Cherokee ,2018,27.39206389
KS,Cherokee ,2019,27.7345905
KS,Cheyenne ,2015,23.934181
KS,Cheyenne ,2016,24.48443945
KS,Cheyenne ,2017,24.62742176
KS,Cheyenne ,2018,25.10396975
KS,Cheyenne ,2019,25.21640948
KS,Clark ,2015,26.09322441
KS,Clark ,2016,26.05326877
KS,Clark ,2017,26.81704261
KS,Clark ,2018,28.28485456
KS,Clark ,2019,28.13440321
KS,Clay ,2015,26.91426504
KS,Clay ,2016,26.28007403
KS,Clay ,2017,26.30527105
KS,Clay ,2018,26.68999125
KS,Clay ,2019,26.98075481
KS,Cloud ,2015,27.79712669
KS,Cloud ,2016,28.11466373
KS,Cloud ,2017,27.54712747
KS,Cloud ,2018,27.11243417
KS,Cloud ,2019,27.41862053
KS,Coffey ,2015,26.4383066
KS,Coffey ,2016,26.6458808
KS,Coffey ,2017,26.90811862
KS,Coffey ,2018,26.8707483
KS,Coffey ,2019,26.80034234
KS,Comanche ,2015,22.71483306
KS,Comanche ,2016,22.85092492
KS,Comanche ,2017,22.74019329
KS,Comanche ,2018,23.32949309
KS,Comanche ,2019,23.23529412
KS,Cowley ,2015,30.10460953
KS,Cowley ,2016,30.11500701
KS,Cowley ,2017,30.0138822
KS,Cowley ,2018,30.08620444
KS,Cowley ,2019,30.04755357
KS,Crawford ,2015,36.64886686
KS,Crawford ,2016,36.55688163
KS,Crawford ,2017,36.44444444
KS,Crawford ,2018,36.3624682
KS,Crawford ,2019,36.2872894
KS,Decatur ,2015,22.06637017
KS,Decatur ,2016,21.95898161
KS,Decatur ,2017,23.22738386
KS,Decatur ,2018,23.25174825
KS,Decatur ,2019,23.70003537
KS,Dickinson ,2015,28.10059356
KS,Dickinson ,2016,27.67989027
KS,Dickinson ,2017,27.79223538
KS,Dickinson ,2018,27.87710095
KS,Dickinson ,2019,27.73204809
KS,Doniphan ,2015,28.86492039
KS,Doniphan ,2016,28.66027468
KS,Doniphan ,2017,28.62739976
KS,Doniphan ,2018,28.72812745
KS,Doniphan ,2019,28.68421053
KS,Douglas ,2015,44.50529452
KS,Douglas ,2016,44.32234126
KS,Douglas ,2017,44.12999559
KS,Douglas ,2018,43.8885632
KS,Douglas ,2019,43.77673627
KS,Edwards ,2015,25.31302876
KS,Edwards ,2016,24.56019317
KS,Edwards ,2017,24.78245736
KS,Edwards ,2018,25.31914894
KS,Edwards ,2019,24.62473195
KS,Elk ,2015,20.94017094
KS,Elk ,2016,20.78853047
KS,Elk ,2017,20.12728719
KS,Elk ,2018,20.16908213
KS,Elk ,2019,20.31620553
KS,Ellis ,2015,37.82889065
KS,Ellis ,2016,37.81701334
KS,Ellis ,2017,37.65094832
KS,Ellis ,2018,37.44676395
KS,Ellis ,2019,37.40412566
KS,Ellsworth ,2015,32.25960013
KS,Ellsworth ,2016,32.97365916
KS,Ellsworth ,2017,32.81349459
KS,Ellsworth ,2018,32.98718157
KS,Ellsworth ,2019,33.00557194
KS,Finney ,2015,32.87929364
KS,Finney ,2016,32.79652975
KS,Finney ,2017,33.12363834
KS,Finney ,2018,33.45378887
KS,Finney ,2019,33.45490443
KS,Ford ,2015,34.09570014
KS,Ford ,2016,33.86779347
KS,Ford ,2017,33.53498159
KS,Ford ,2018,33.39433834
KS,Ford ,2019,33.4275261
KS,Franklin ,2015,29.28265735
KS,Franklin ,2016,29.18935862
KS,Franklin ,2017,29.14049393
KS,Franklin ,2018,29.25658537
KS,Franklin ,2019,29.39242092
KS,Geary ,2015,46.88803468
KS,Geary ,2016,46.33620078
KS,Geary ,2017,45.52910523
KS,Geary ,2018,46.02617689
KS,Geary ,2019,46.03094411
KS,Gove ,2015,24.83320979
KS,Gove ,2016,25.51487414
KS,Gove ,2017,25.05720824
KS,Gove ,2018,24.81807736
KS,Gove ,2019,25.07587253
KS,Graham ,2015,23.11848707
KS,Graham ,2016,23.61436378
KS,Graham ,2017,23.25955734
KS,Graham ,2018,23.7979798
KS,Graham ,2019,23.56970185
KS,Grant ,2015,29.80321077
KS,Grant ,2016,30.22801303
KS,Grant ,2017,29.79973298
KS,Grant ,2018,29.59967096
KS,Grant ,2019,29.83216783
KS,Gray ,2015,29.11871095
KS,Gray ,2016,29.00016581
KS,Gray ,2017,29.07942838
KS,Gray ,2018,29.69058591
KS,Gray ,2019,29.7261189
KS,Greeley ,2015,26.80491551
KS,Greeley ,2016,27.32967894
KS,Greeley ,2017,27.81402936
KS,Greeley ,2018,27.25793328
KS,Greeley ,2019,27.51623377
KS,Greenwood ,2015,23.87293438
KS,Greenwood ,2016,23.57657068
KS,Greenwood ,2017,23.32289435
KS,Greenwood ,2018,23.27399767
KS,Greenwood ,2019,23.57071214
KS,Hamilton ,2015,30.14018692
KS,Hamilton ,2016,30.59984814
KS,Hamilton ,2017,30.23700306
KS,Hamilton ,2018,30.96153846
KS,Hamilton ,2019,30.56321386
KS,Harper ,2015,26.13734648
KS,Harper ,2016,26.0984648
KS,Harper ,2017,25.77060932
KS,Harper ,2018,25.58097313
KS,Harper ,2019,25.86460633
KS,Harvey ,2015,28.79432217
KS,Harvey ,2016,29.0560387
KS,Harvey ,2017,29.06350915
KS,Harvey ,2018,29.23090425
KS,Harvey ,2019,29.41125214
KS,Haskell ,2015,29.6404989
KS,Haskell ,2016,29.90561351
KS,Haskell ,2017,29.50982832
KS,Haskell ,2018,30.02506266
KS,Haskell ,2019,29.43548387
KS,Hodgeman ,2015,24.18405564
KS,Hodgeman ,2016,24.85143166
KS,Hodgeman ,2017,24.79871176
KS,Hodgeman ,2018,24.53347969
KS,Hodgeman ,2019,23.80156076
KS,Jackson ,2015,26.55626647
KS,Jackson ,2016,26.55614167
KS,Jackson ,2017,26.63516352
KS,Jackson ,2018,26.57121326
KS,Jackson ,2019,26.55834789
KS,Jefferson ,2015,25.99233798
KS,Jefferson ,2016,26.16872078
KS,Jefferson ,2017,26.71138813
KS,Jefferson ,2018,26.9993636
KS,Jefferson ,2019,27.18584257
KS,Jewell ,2015,21.43098211
KS,Jewell ,2016,21.66666667
KS,Jewell ,2017,21.21106055
KS,Jewell ,2018,21.79261863
KS,Jewell ,2019,22.57728378
KS,Johnson ,2015,33.34575389
KS,Johnson ,2016,33.31467625
KS,Johnson ,2017,33.31715443
KS,Johnson ,2018,33.50576048
KS,Johnson ,2019,33.55489118
KS,Kearny ,2015,30.28760499
KS,Kearny ,2016,30.6940874
KS,Kearny ,2017,30.69885642
KS,Kearny ,2018,31.28647551
KS,Kearny ,2019,30.66701407
KS,Kingman ,2015,25.35358827
KS,Kingman ,2016,24.8078738
KS,Kingman ,2017,25.34707904
KS,Kingman ,2018,26.14958449
KS,Kingman ,2019,26.35626398
KS,Kiowa ,2015,28.28793774
KS,Kiowa ,2016,27.92181891
KS,Kiowa ,2017,27.23250201
KS,Kiowa ,2018,26.87826436
KS,Kiowa ,2019,26.62626263
KS,Labette ,2015,28.20923017
KS,Labette ,2016,27.84916064
KS,Labette ,2017,27.77584579
KS,Labette ,2018,27.7001909
KS,Labette ,2019,27.49006015
KS,Lane ,2015,23.86503067
KS,Lane ,2016,24.9215317
KS,Lane ,2017,24.41860465
KS,Lane ,2018,24.06209573
KS,Lane ,2019,24.03908795
KS,Leavenworth ,2015,34.30528697
KS,Leavenworth ,2016,34.30910722
KS,Leavenworth ,2017,34.20212307
KS,Leavenworth ,2018,34.18285336
KS,Leavenworth ,2019,34.15200959
KS,Lincoln ,2015,22.81985996
KS,Lincoln ,2016,22.55443614
KS,Lincoln ,2017,22.57640486
KS,Lincoln ,2018,22.91527685
KS,Lincoln ,2019,23.49763673
KS,Linn ,2015,25.57411273
KS,Linn ,2016,25.48407245
KS,Linn ,2017,25.49242034
KS,Linn ,2018,25.75990175
KS,Linn ,2019,25.3735958
KS,Logan ,2015,29.31467528
KS,Logan ,2016,29.13413769
KS,Logan ,2017,28.64250178
KS,Logan ,2018,28.80512091
KS,Logan ,2019,28.5254116
KS,Lyon ,2015,36.19955935
KS,Lyon ,2016,36.0873865
KS,Lyon ,2017,35.93529182
KS,Lyon ,2018,36.05705706
KS,Lyon ,2019,36.07772255
KS,Marion ,2015,25.48743052
KS,Marion ,2016,25.45560456
KS,Marion ,2017,25.71787359
KS,Marion ,2018,26.0756521
KS,Marion ,2019,26.2537866
KS,Marshall ,2015,25.42407313
KS,Marshall ,2016,25.38563694
KS,Marshall ,2017,25.53938268
KS,Marshall ,2018,25.95985589
KS,Marshall ,2019,25.82672298
KS,McPherson ,2015,28.82923764
KS,McPherson ,2016,28.84378627
KS,McPherson ,2017,29.27807021
KS,McPherson ,2018,29.465788
KS,McPherson ,2019,29.72111275
KS,Meade ,2015,26.06370611
KS,Meade ,2016,26.08593012
KS,Meade ,2017,26.90307329
KS,Meade ,2018,26.93997072
KS,Meade ,2019,27.77089016
KS,Miami ,2015,27.34293913
KS,Miami ,2016,27.31525074
KS,Miami ,2017,27.73041371
KS,Miami ,2018,27.97522008
KS,Miami ,2019,28.22385139
KS,Mitchell ,2015,25.77057515
KS,Mitchell ,2016,25.18124698
KS,Mitchell ,2017,25.54994297
KS,Mitchell ,2018,25.69558101
KS,Mitchell ,2019,25.47248704
KS,Montgomery ,2015,27.99377916
KS,Montgomery ,2016,27.72756322
KS,Montgomery ,2017,27.7091695
KS,Montgomery ,2018,27.5404319
KS,Montgomery ,2019,27.59433221
KS,Morris ,2015,24.20042644
KS,Morris ,2016,24.52320979
KS,Morris ,2017,24.76678251
KS,Morris ,2018,25.15745906
KS,Morris ,2019,26.04982206
KS,Morton ,2015,27.42973248
KS,Morton ,2016,26.77419355
KS,Morton ,2017,27.08409174
KS,Morton ,2018,25.51058299
KS,Morton ,2019,24.31387708
KS,Nemaha ,2015,26.33247474
KS,Nemaha ,2016,26.19684805
KS,Nemaha ,2017,26.2027833
KS,Nemaha ,2018,26.58765432
KS,Nemaha ,2019,26.62496335
KS,Neosho ,2015,27.60483821
KS,Neosho ,2016,27.60587834
KS,Neosho ,2017,27.40772959
KS,Neosho ,2018,27.32605304
KS,Neosho ,2019,27.74411195
KS,Ness ,2015,23.11258278
KS,Ness ,2016,23.30064254
KS,Ness ,2017,23.1442577
KS,Ness ,2018,23.31902718
KS,Ness ,2019,23.85454545
KS,Norton ,2015,31.30419075
KS,Norton ,2016,31.08723366
KS,Norton ,2017,30.89835824
KS,Norton ,2018,31.26038014
KS,Norton ,2019,31.4680097
KS,Osage ,2015,26.24645446
KS,Osage ,2016,26.00088546
KS,Osage ,2017,26.17093801
KS,Osage ,2018,26.33956582
KS,Osage ,2019,26.46560913
KS,Osborne ,2015,25.10299368
KS,Osborne ,2016,25.5574136
KS,Osborne ,2017,25.5156824
KS,Osborne ,2018,26.04799075
KS,Osborne ,2019,26.24963461
KS,Ottawa ,2015,26.25547691
KS,Ottawa ,2016,26.02878916
KS,Ottawa ,2017,26.54289152
KS,Ottawa ,2018,26.68636996
KS,Ottawa ,2019,26.85834502
KS,Pawnee ,2015,30.35898951
KS,Pawnee ,2016,30.55514213
KS,Pawnee ,2017,30.71267817
KS,Pawnee ,2018,31.0360566
KS,Pawnee ,2019,31.01028999
KS,Phillips ,2015,25.07380074
KS,Phillips ,2016,25.47204739
KS,Phillips ,2017,25.38175047
KS,Phillips ,2018,24.84836998
KS,Phillips ,2019,25.27703477
KS,Pottawatomie ,2015,31.13782814
KS,Pottawatomie ,2016,31.3069265
KS,Pottawatomie ,2017,31.66081284
KS,Pottawatomie ,2018,31.48828948
KS,Pottawatomie ,2019,31.40712792
KS,Pratt ,2015,28.64803547
KS,Pratt ,2016,28.11551742
KS,Pratt ,2017,28.02105263
KS,Pratt ,2018,28.36188437
KS,Pratt ,2019,28.37189
KS,Rawlins ,2015,22.82521947
KS,Rawlins ,2016,23.44
KS,Rawlins ,2017,23.73635261
KS,Rawlins ,2018,24.0607514
KS,Rawlins ,2019,24.07114625
KS,Reno ,2015,29.88081011
KS,Reno ,2016,29.75436819
KS,Reno ,2017,29.64888223
KS,Reno ,2018,29.80378945
KS,Reno ,2019,29.83160747
KS,Republic ,2015,22.03498294
KS,Republic ,2016,22.00042928
KS,Republic ,2017,22.7116459
KS,Republic ,2018,22.85038693
KS,Republic ,2019,22.97238999
KS,Rice ,2015,29.19899244
KS,Rice ,2016,28.98180331
KS,Rice ,2017,29.04946147
KS,Rice ,2018,29.11525888
KS,Rice ,2019,29.52710496
KS,Riley ,2015,53.71898685
KS,Riley ,2016,53.15543021
KS,Riley ,2017,52.36762778
KS,Riley ,2018,52.54711425
KS,Riley ,2019,51.95064123
KS,Rooks ,2015,26.62676192
KS,Rooks ,2016,26.57288003
KS,Rooks ,2017,26.38971316
KS,Rooks ,2018,26.40640641
KS,Rooks ,2019,26.32113821
KS,Rush ,2015,23.66042608
KS,Rush ,2016,24.06679764
KS,Rush ,2017,23.85170604
KS,Rush ,2018,24.44371728
KS,Rush ,2019,24.3083004
KS,Russell ,2015,25.86598524
KS,Russell ,2016,25.43171115
KS,Russell ,2017,24.94949495
KS,Russell ,2018,25.07968705
KS,Russell ,2019,25.37922987
KS,Saline ,2015,30.55440293
KS,Saline ,2016,30.25566372
KS,Saline ,2017,30.23409408
KS,Saline ,2018,30.29216541
KS,Saline ,2019,30.41642077
KS,Scott ,2015,26.61681487
KS,Scott ,2016,27.11387829
KS,Scott ,2017,27.19155844
KS,Scott ,2018,27.48013852
KS,Scott ,2019,27.47252747
KS,Sedgwick ,2015,33.368357
KS,Sedgwick ,2016,33.36692055
KS,Sedgwick ,2017,33.3355418
KS,Sedgwick ,2018,33.33015245
KS,Sedgwick ,2019,33.46820608
KS,Seward ,2015,35.60778585
KS,Seward ,2016,35.48499803
KS,Seward ,2017,34.58754776
KS,Seward ,2018,34.25714547
KS,Seward ,2019,33.61956319
KS,Shawnee ,2015,30.39806591
KS,Shawnee ,2016,30.22147463
KS,Shawnee ,2017,30.16859864
KS,Shawnee ,2018,30.25720571
KS,Shawnee ,2019,30.4135689
KS,Sheridan ,2015,23.7979798
KS,Sheridan ,2016,23.34004024
KS,Sheridan ,2017,24.26761679
KS,Sheridan ,2018,24.58366376
