"word","freq"
"stephan",1
"stephenson",1
"stephon",1
"steps",1
"sterling",1
"stevensons",1
"steward",1
"stillrunning",1
"stock",1
"stockwell",1
"stokes",1
"stops",1
"storage",1
"strabane",1
"straight",1
"strange",1
"strangely",1
"stratford",1
"streets",1
"string",1
"stripped",1
"strips",1
"strong",1
"structures",1
"stuffon",1
"stumbled",1
"stunned",1
"subdued",1
"substance",1
"substation",1
"suburban",1
"successful",1
"suddenly",1
"sugarcreek",1
"suggests",1
"suit",1
"sullivan",1
"summer",1
"summerour",1
"sunnymead",1
"superx",1
"surgery",1
"surname",1
"surrendered",1
"survivors",1
"suspectubelieved",1
"suspiciousvehicle",1
"sweat",1
"swings",1
"swords",1
"sycamore",1
"symone",1
"syracuse",1
"tacoma",1
"tafahree",1
"tahaji",1
"tahoe",1
"tail",1
"tailed",1
"taillight",1
"talbert",1
"talif",1
"talley",1
"tameka",1
"tampa",1
"tanger",1
"tappan",1
"targeted",1
"targeting",1
"targets",1
"tase",1
"tate",1
"tatum",1
"taussig",1
"tcso",1
"tech",1
"tempe",1
"temple",1
"ten",1
"tenants",1
"teneyuque",1
"tennessee",1
"tensing",1
"terrell",1
"terrence",1
"terroristic",1
"texted",1
"themuawith",1
"thenuastabbeduamatthew",1
"theoddeus",1
"thereafter",1
"theyd",1
"thiam",1
"thief",1
"thigh",1
"things",1
"thirdfloor",1
"thirty",1
"thomasville",1
"thompsons",1
"thorpe",1
"thrashing",1
"threaten",1
"threateningly",1
"threatu",1
"threeyearold",1
"threw",1
"thrift",1
"throat",1
"throughout",1
"thrown",1
"thurman",1
"ticket",1
"tierre",1
"tillicum",1
"timber",1
"timespicayune",1
"tindle",1
"tipoff",1
"tipped",1
"tireman",1
"tires",1
"tobby",1
"toby",1
"toddlers",1
"toler",1
"toll",1
"tom",1
"topeka",1
"torrance",1
"torrence",1
"toss",1
"total",1
"totally",1
"toting",1
"touch",1
"toussaint",1
"tower",1
"towing",1
"towler",1
"towles",1
"townhomes",1
"toyota",1
"tpd",1
"tractortrailer",1
"trafficking",1
"trailing",1
"tramaine",1
"transgender",1
"transient",1
"trapped",1
"trapping",1
"travis",1
"trenholm",1
"trenton",1
"treon",1
"treshun",1
"trespass",1
"trespasser",1
"treva",1
"trio",1
"trios",1
"tripped",1
"tripping",1
"tristan",1
"trivenskey",1
"trombone",1
"trotwood",1
"troubles",1
"trucku",1
"truitt",1
"trunk",1
"tsa",1
"tucked",1
"tucker",1
"tumbleweed",1
"tunnels",1
"turning",1
"tussle",1
"twelve",1
"twentyone",1
"twohanded",1
"twohour",1
"twoinch",1
"twoyearold",1
"tyler",1
"tynan",1
"tyndell",1
"tyrease",1
"tyrel",1
"tyrese",1
"uactions",1
"uat",1
"ubecause",1
"uber",1
"ucrime",1
"udid",1
"udidnt",1
"udriving",1
"uerraticu",1
"uexhibiting",1
"ufiring",1
"uhe",1
"uimminent",1
"uit",1
"ukiwiu",1
"uless",1
"unauthorized",1
"unconscious",1
"uncooperative",1
"undetermined",1
"unfamiliar",1
"unfolded",1
"unhandcuffed",1
"uninvited",1
"united",1
"unknown",1
"unloaded",1
"unoknocku",1
"unplugged",1
"unreported",1
"unruly",1
"unsafe",1
"unsnapped",1
"unstable",1
"unsteady",1
"unsuccessful",1
"unsure",1
"upgraded",1
"upickup",1
"upittsburgh",1
"upland",1
"upper",1
"uproduced",1
"upstairs",1
"upu",1
"uruchima",1
"usidu",1
"uturn",1
"uwhich",1
"uzistyle",1
"vail",1
"valescot",1
"valid",1
"value",1
"vandalized",1
"varnardo",1
"varner",1
"vary",1
"veered",1
"veltavious",1
"verbally",1
"verizon",1
"vernell",1
"veterans",1
"victor",1
"victoria",1
"villages",1
"violating",1
"virgill",1
"voice",1
"volkswagen",1
"voluntary",1
"vondarrow",1
"vosu",1
"wabash",1
"waist",1
"waited",1
"walks",1
"walkthrough",1
"walkway",1
"walsh",1
"waltki",1
"wan",1
"want",1
"warned",1
"warnings",1
"watching",1
"water",1
"watersedge",1
"watlington",1
"watsons",1
"waved",1
"wawa",1
"wayne",1
"webber",1
"weber",1
"wedding",1
"wednesdays",1
"week",1
"weisbrod",1
"wendys",1
"werent",1
"westerville",1
"westside",1
"wheelchair",1
"wheels",1
"whipped",1
"whipping",1
"whitehall",1
"whitethorne",1
"whittier",1
"wielded",1
"wifes",1
"wiggins",1
"wilder",1
"willard",1
"williamsburg",1
"williamson",1
"wilmington",1
"wimberlyhughes",1
"windbigler",1
"windsor",1
"winstonsalem",1
"winter",1
"wintermute",1
"witnessed",1
"witnessess",1
"witnesss",1
"wok",1
"woke",1
"wolf",1
"wolfafter",1
"womanunear",1
"wondered",1
"woodglen",1
"woodland",1
"woody",1
"work",1
"workplace",1
"worth",1
"wrapped",1
"wrecking",1
"wrench",1
"wrestling",1
"writing",1
"wrongful",1
"wyatts",1
"wyches",1
"wyoming",1
"yankowski",1
"yassin",1
"yearolds",1
"yother",1
"zabel",1
"zachery",1
"zederbaum",1
"ziegler",1
"zinobile",1
"zion",1
"zyon",1
